Latitude,Longitude,Depth_km,Magnitude,Cluster
51.137,159.8127,10.0,4.7,2
52.2352,160.3469,35.0,4.5,2
50.9761,158.9383,10.0,4.4,2
51.4587,161.2101,10.0,4.7,2
50.1538,157.9433,10.0,5.2,2
51.0086,158.7706,37.597,5.0,2
49.3297,156.5319,35.0,5.6,2
51.6515,159.3701,10.0,4.9,2
51.5999,158.1903,38.568,4.9,2
50.1601,157.2531,35.0,4.7,2
51.5145,160.0144,10.0,4.6,2
50.2153,158.0272,10.0,5.1,2
52.2192,159.9407,35.0,4.6,2
51.3058,158.4395,45.709,4.5,2
51.0239,158.8265,35.0,4.9,2
51.3528,157.5778,69.897,4.5,2
51.098,158.1973,45.839,4.4,2
52.3232,158.5801,89.371,4.6,2
53.4072,159.1192,98.093,4.6,2
51.6771,161.082,10.0,4.8,2
51.4551,159.0953,35.865,4.7,2
52.497,160.7237,10.0,5.4,2
51.1853,160.0947,10.0,4.2,2
51.3628,156.931,10.0,4.5,2
50.2924,158.1625,10.0,5.1,2
49.97,157.0665,35.0,4.4,2
50.4294,158.3403,10.0,4.6,2
52.1293,160.4161,10.0,4.5,2
-17.4206,-69.4571,168.518,4.7,3
51.7872,159.3719,35.0,4.2,2
50.4798,157.7594,45.219,4.5,2
49.1808,156.0573,35.0,4.8,2
51.5665,160.271,10.0,4.5,2
51.2532,159.238,28.854,4.5,2
50.5943,157.6929,35.122,4.3,2
52.3254,160.39,10.0,4.4,2
51.6417,159.5294,35.0,4.8,2
50.1652,158.1262,10.0,4.7,2
52.3296,159.8039,56.52,4.6,2
51.883,160.538,10.0,4.9,2
51.5043,159.8164,10.0,4.9,2
52.7107,159.5146,63.772,4.6,2
-24.4566,-179.4699,478.47,4.6,0
50.9447,158.2915,69.424,5.1,2
54.6464,-159.7944,20.881,2.8,1
51.8385,159.1797,35.0,5.5,2
52.2197,160.2154,46.188,4.5,2
51.8831,159.094,66.013,4.7,2
52.4679,158.9129,68.956,4.7,2
50.8553,159.0797,35.0,5.0,2
18.5795,-68.8245,116.0,3.92,3
49.6826,157.3207,10.0,5.4,2
52.7151,160.8644,10.0,5.3,2
52.8756,160.8815,24.949,5.5,2
51.7321,159.309,35.0,5.5,2
51.1902,159.4949,10.0,5.2,2
52.8384,160.9578,27.95,5.3,2
52.5349,160.6137,10.0,4.4,2
53.0811,159.5427,35.0,4.9,2
50.9809,158.1246,35.0,4.3,2
50.8059,158.8419,19.732,4.3,2
51.5092,159.4718,10.0,4.4,2
50.398,158.0693,21.941,4.6,2
51.6973,159.5179,35.0,4.9,2
52.3296,160.2624,35.0,4.4,2
52.2064,161.3435,10.0,5.1,2
51.6283,158.9044,35.0,4.2,2
51.6136,158.4984,73.349,4.6,2
49.9492,157.2242,28.646,4.5,2
51.7982,157.6924,10.0,4.5,2
51.3919,157.5509,61.529,4.6,2
49.2196,157.1683,10.0,5.2,2
49.4212,156.6202,10.0,4.7,2
51.0898,159.345,10.0,4.9,2
51.8194,159.5352,35.0,4.8,2
52.2343,159.6189,35.374,4.9,2
28.809,-98.922,5.8193,2.5,1
49.8435,157.9922,10.0,4.8,2
51.1059,159.6807,10.0,4.9,2
-3.4075,143.5057,10.0,4.2,3
49.8278,157.4403,10.0,5.3,2
50.6541,157.4441,37.52,5.9,2
52.1778,157.7694,96.387,4.6,2
52.1134,162.0791,10.0,5.7,2
52.0961,159.2382,35.0,5.0,2
51.4984,159.2461,35.0,5.2,2
52.7758,160.6391,29.606,4.8,2
-23.9044,-66.7902,226.072,4.3,3
51.7012,159.1609,42.058,4.9,2
52.913,160.9005,10.0,5.0,2
50.5746,157.7638,10.0,4.9,2
26.3752,124.7013,10.0,4.3,2
52.2925,159.8143,35.0,4.2,2
50.9478,158.6285,32.531,4.2,2
50.9759,159.2047,35.0,4.6,2
54.3224,-161.5624,18.903,2.6,1
51.3202,158.9,35.0,4.8,2
50.619,157.9071,35.0,4.4,2
14.0602,-89.8196,10.0,4.3,3
50.8759,158.5559,35.0,4.2,2
50.103,157.6078,35.115,4.4,2
53.0392,159.4689,73.723,4.5,2
49.8017,157.3539,22.714,5.3,2
52.1106,160.5416,10.0,5.0,2
52.3363,159.7504,37.28,4.4,2
50.2371,158.41,10.0,4.4,2
51.5754,157.8617,87.774,4.5,2
50.9898,158.4075,35.0,4.9,2
52.4912,160.5727,10.0,4.5,2
50.9224,160.5181,10.0,4.5,2
52.157,160.4571,10.0,4.6,2
51.6833,159.3075,35.0,5.3,2
50.4101,157.5478,69.115,4.7,2
50.766,159.0552,10.0,4.6,2
50.5753,157.4751,35.0,4.7,2
52.1663,160.0372,10.0,5.1,2
50.1868,157.2929,35.0,5.5,2
51.9212,157.8016,85.262,4.4,2
51.9929,160.593,10.0,5.4,2
51.0169,158.3088,35.0,5.6,2
52.285,160.5955,10.0,4.9,2
51.3465,159.4824,36.23,4.5,2
51.8021,158.8091,26.956,4.5,2
52.3646,158.8843,64.315,4.6,2
52.7402,158.578,79.127,4.5,2
50.4604,157.8554,30.288,4.8,2
51.1809,158.8957,43.213,4.4,2
52.3181,160.0639,35.0,4.4,2
51.6098,159.5587,23.56,5.0,2
51.804,158.9139,35.0,4.5,2
49.7264,155.8592,65.055,4.6,2
53.4962,160.2949,10.0,4.6,2
50.9466,158.3248,42.979,4.4,2
17.995,-67.980833333333,63.78,3.4,1
50.067,156.1445,77.136,4.9,2
51.6531,159.3432,35.0,5.1,2
52.2594,158.0752,10.0,5.3,2
52.5706,160.5659,10.0,5.4,2
52.6369,160.1565,35.0,4.4,2
50.1777,157.445,27.139,4.7,2
54.5637,-160.035,10.442,2.7,1
51.4337,159.5434,10.0,5.1,2
50.5956,157.9756,35.0,4.8,2
49.2559,155.9504,35.0,4.7,2
50.5721,157.4975,35.0,4.7,2
51.0629,158.716,35.0,5.0,2
52.338,160.0971,35.0,5.3,2
-48.8483,123.8442,10.0,4.9,3
52.062,159.6171,35.0,5.0,2
50.9371,157.3459,92.599,4.7,2
51.8308,158.9979,56.964,4.9,2
50.7446,157.1493,50.573,5.2,2
52.3284,160.0652,32.112,5.0,2
51.1774,158.5719,46.083,5.1,2
52.7348,158.8849,80.957,5.3,2
51.6577,158.8083,35.0,5.7,2
51.734,159.5148,35.0,5.0,2
51.4017,159.6648,19.591,5.0,2
51.8202,158.4768,71.892,4.9,2
51.585,159.8996,10.0,5.7,2
51.5818,159.4382,35.0,4.7,2
49.7005,155.3961,65.747,5.3,2
51.5583,159.1846,38.813,5.1,2
52.566,160.2341,35.0,5.3,2
51.9332,161.3322,10.0,5.1,2
51.7491,159.0146,35.0,5.1,2
51.9108,159.2399,35.0,5.2,2
50.7638,158.0584,35.0,4.7,2
52.2714,158.6845,64.8,4.3,2
51.4871,159.1092,35.0,5.2,2
52.5351,159.2508,57.268,5.3,2
51.7073,158.8994,35.0,4.6,2
50.9075,159.5402,10.0,4.5,2
51.9131,159.255,35.0,5.7,2
52.5274,157.9077,10.0,4.8,2
51.211,158.8515,35.0,4.6,2
52.3338,160.1487,35.0,5.4,2
52.3363,158.2404,10.636,4.7,2
51.0322,158.4846,35.0,5.0,2
28.891,-98.938,6.1078,2.7,1
51.8231,160.2184,10.0,5.0,2
51.2842,158.4725,35.0,4.5,2
50.9849,158.6593,35.0,5.4,2
52.2812,159.8921,35.0,4.7,2
51.8385,159.5442,35.0,5.2,2
51.0064,158.5045,35.0,5.3,2
52.6654,159.2701,43.981,4.8,2
35.0235,-97.96,6.39,2.6,1
50.4486,157.5188,35.0,5.0,2
52.1048,159.692,35.0,6.2,2
52.1516,159.7633,35.0,5.2,2
51.7857,159.8227,25.681,5.8,2
52.1946,159.8008,36.622,6.9,2
51.6796,159.5076,35.0,5.0,2
51.6403,159.2254,35.0,5.2,2
51.9301,159.5625,35.0,5.1,2
51.4077,159.3025,35.0,4.7,2
52.5004,159.003,45.918,4.9,2
52.0603,160.0392,10.0,5.2,2
51.3443,159.8402,10.0,4.7,2
50.3027,157.364,35.0,5.2,2
50.1538,158.3695,15.284,4.9,2
51.548,159.5784,10.0,4.6,2
49.1548,156.4018,27.618,5.1,2
-57.7617,157.687,10.0,5.1,3
50.8049,158.7836,10.0,5.7,2
50.4763,159.1169,10.0,5.2,2
51.394,159.4668,35.0,4.5,2
50.7772,158.3042,38.704,5.0,2
51.133,160.2137,10.0,4.9,2
51.4327,158.2852,35.0,5.4,2
52.6478,160.2382,35.0,5.4,2
53.3099,159.2493,19.149,5.1,2
51.7599,160.1586,10.0,5.6,2
49.4264,156.1591,35.0,5.7,2
51.8275,160.1908,10.0,5.0,2
51.6288,159.6054,10.0,5.4,2
50.8173,157.7211,39.461,5.4,2
51.5974,159.1555,35.0,5.2,2
49.2988,156.5191,10.0,5.7,2
51.0614,159.0547,10.0,5.8,2
52.3144,159.5397,35.0,5.7,2
51.5092,159.126,35.0,6.0,2
51.7541,158.2503,35.0,6.0,2
51.8593,159.121,35.0,5.9,2
53.665,160.4312,42.734,5.9,2
52.6498,159.5787,25.423,6.1,2
52.5195,159.7031,16.375,6.3,2
52.4948,160.2395,35.0,8.8,2
40.768,-125.10633333333,9.22,4.51,1
53.4836,-163.5604,35.0,2.7,1
14.0537,-89.8537,10.0,5.2,3
54.388,-159.8428,29.146,3.2,1
14.1402,-89.8738,10.0,4.3,3
30.3359,138.4046,437.673,4.2,0
54.2623,-159.703,10.0,2.7,1
53.9919,-164.6334,56.803,3.0,1
30.6634,51.3301,10.0,4.1,2
-7.4159,128.3368,171.764,4.3,3
54.5758,-159.9902,35.0,2.7,1
7.4423,126.5296,103.392,4.5,3
14.0569,-89.8169,10.0,4.4,3
14.0829,-89.8038,10.0,4.2,3
14.0639,-89.9381,10.0,4.8,3
14.0663,-89.8711,10.0,5.7,3
14.0993,-89.791,11.913,5.6,3
59.9085,-152.4146,86.6,3.0,1
16.4311,41.1504,10.0,4.2,3
-23.7033,-66.7788,195.353,4.5,3
52.7507,-163.2498,10.0,2.5,1
50.1874,87.5456,10.0,4.1,2
-47.8636,116.0066,10.0,4.5,3
12.7745,-88.2994,42.488,4.0,3
-57.6684,157.6305,10.0,4.4,3
28.2622,101.9056,10.0,4.4,2
-57.6622,157.525,10.0,4.6,3
53.3517,-163.5343,18.904,3.4,1
9.1076,93.8628,10.0,4.3,3
31.663,-104.379,5.1257,3.3,1
36.1631,139.9632,77.977,4.1,2
53.543,-163.5715,18.535,4.3,1
-23.5749,178.8762,558.428,4.4,0
62.9027,-150.8601,92.7,2.6,1
-23.4497,178.858,553.0,6.6,0
-23.5094,178.9624,550.0,5.8,0
9.3982,94.0014,10.0,4.5,3
-15.8409,168.1644,187.857,4.4,3
22.7049,95.8746,10.0,4.4,2
53.4351,161.5246,10.0,4.1,2
9.3593,93.9247,10.0,4.9,3
9.2521,93.9445,10.0,4.0,3
20.280833333333,-155.67216666667,40.69,2.59,1
9.357,93.9629,10.0,5.0,3
17.5359,-96.8204,56.197,4.1,3
9.4782,93.9663,10.0,4.8,3
22.7101,95.897,10.0,4.6,2
53.9026,-166.3806,87.378,2.8,1
53.5437,161.963,10.0,4.8,2
-55.8526,-27.2111,81.45,4.6,3
-18.1853,167.9304,25.671,4.5,3
-18.2455,-178.001,635.293,4.2,0
50.4179,-171.9354,10.0,2.6,1
83.4353,115.4628,10.0,4.0,2
-57.7724,157.7288,10.0,4.2,3
16.5187,41.105,10.0,5.2,3
54.5369,-159.9504,29.98,2.9,1
44.0449,147.0617,128.652,4.4,2
16.5283,41.2595,10.0,4.7,3
51.2766,-177.3498,35.0,3.1,1
51.2944,-177.3471,47.381,2.9,1
36.5653,70.7257,154.345,4.4,2
-57.6584,157.6936,10.0,4.3,3
16.3136,40.8407,10.0,4.4,3
21.6891,143.5156,272.302,4.4,2
39.2158,-99.821,9.474,2.8,1
-57.8235,157.5935,10.0,4.2,3
-57.9908,158.0373,10.0,4.6,3
-17.8225,-179.1344,560.052,4.1,0
51.5052,-177.2374,46.235,2.5,1
16.3948,40.97,10.0,4.4,3
-5.8359,112.4206,10.0,4.2,3
-23.3228,-67.9044,156.468,4.3,3
16.4835,41.2462,10.0,4.4,3
48.5218,153.455,121.27,4.6,2
54.6201,-160.3597,35.0,2.6,1
54.5015,-160.224,35.0,3.7,1
13.967,-92.5853,22.359,4.6,3
-57.9029,157.8923,10.0,5.1,3
-57.96,157.536,10.0,4.2,3
16.7792,41.0783,10.0,4.1,3
27.9847,56.3651,10.0,4.3,2
-57.7114,157.6615,10.0,4.7,3
16.4171,41.5819,10.0,4.2,3
16.5982,41.1068,10.0,4.3,3
16.5883,41.0434,10.0,4.3,3
18.586833333333,-66.377166666667,103.43,3.21,1
-57.6915,157.3496,10.0,4.7,3
16.6744,41.2269,10.0,4.2,3
16.6983,40.9583,10.0,4.3,3
51.4089,-177.2178,38.479,3.8,1
-17.518,-178.8212,551.788,4.1,0
-57.534,157.4797,10.0,4.2,3
14.4811,144.1856,10.0,4.5,2
-57.7897,157.7542,10.0,4.7,3
52.098,-178.7467,180.819,2.6,1
54.6218,-160.3109,10.0,2.6,1
-22.5857,-179.736,567.806,4.2,0
13.7793,120.866,10.0,4.4,2
13.8035,120.8927,10.0,4.4,2
13.9328,144.7317,163.462,4.1,2
-57.7704,157.628,10.0,4.6,3
-57.6378,157.5389,10.0,4.6,3
53.8437,160.997,37.762,4.7,2
54.5647,-160.2226,10.0,2.5,1
-19.564,-176.4719,308.266,4.6,0
34.4524,62.1148,9.422,4.1,2
-57.6714,157.9909,10.0,4.2,3
-57.6295,157.2052,10.0,4.2,3
-31.7668,-69.7166,113.316,4.5,3
-6.8978,129.9973,108.8,4.3,3
-57.9903,157.741,10.0,4.5,3
31.971,-102.314,8.2275,2.6,1
-20.1401,66.3055,10.0,4.8,3
54.4485,-161.2339,35.0,2.6,1
-20.3338,66.2018,10.0,4.7,3
-20.1415,66.4213,10.0,4.5,3
-57.6969,157.4795,33.873,5.1,3
18.953833333333,-68.133333333333,21.57,3.35,1
52.2113,160.5807,10.0,4.4,2
-57.9045,157.8263,33.218,5.4,3
53.9497,-165.5872,111.85,2.5,1
-57.6193,157.9536,39.626,4.3,3
-57.7302,157.6717,33.485,4.2,3
-57.6755,157.4881,10.0,4.3,3
-57.5812,157.5031,30.874,4.3,3
51.5398,-179.1039,72.947,2.5,1
14.0294,-92.7623,10.0,4.2,3
-57.5726,157.7867,32.868,4.8,3
-57.8241,157.5828,10.0,5.0,3
-57.85,157.672,34.726,4.6,3
-57.5946,157.9058,38.39,4.5,3
40.5065,144.9975,10.0,4.5,2
-57.6772,157.9203,16.773,4.9,3
-57.6794,157.7824,35.942,4.4,3
-4.7589,129.2347,205.022,4.1,3
-57.7727,158.171,36.909,4.8,3
63.6467,-149.4375,113.0,2.6,1
-57.8059,157.7149,34.854,5.3,3
-57.7392,157.6493,10.0,5.1,3
-57.9072,157.6187,10.0,5.8,3
-57.605,157.0388,31.0,7.0,3
42.5225,-111.2444,5.0,3.0,1
44.1785,87.0464,10.0,4.4,2
53.3645,-163.4896,35.0,2.6,1
60.1712,-150.9545,45.8,2.7,1
43.6718,-105.26,0.0,3.3,1
11.1451,-86.7945,44.034,4.9,3
-32.1142,-70.0243,116.655,4.2,3
52.8882,161.1933,10.0,4.2,2
43.6858,-105.2637,0.0,3.5,1
6.6907,93.0637,21.0,6.4,3
54.5647,-160.3064,32.262,3.1,1
33.9618333,-116.7871667,11.18,3.12,1
33.9623333,-116.7888333,10.78,3.04,1
40.342666666667,-124.80583333333,11.93,2.8,1
30.6279,140.2385,10.0,4.4,2
54.5189,-160.1971,37.428,2.8,1
19.1348,-68.0878,48.0,3.5,1
-18.3391,167.6771,10.0,4.9,3
41.2835,-126.1203,10.0,2.7,1
19.103333333333,-66.476666666667,31.08,3.08,1
27.3659,52.528,10.0,4.2,2
32.119,-101.924,7.8369,2.7,1
51.917,178.8638,152.843,3.3,2
-3.7409,29.2421,10.0,5.2,3
18.173166666667,-67.077833333333,21.67,2.59,1
54.5281,-160.1584,35.0,3.3,1
-24.4752,179.7507,541.888,4.1,0
54.5036,-160.0612,21.562,2.5,1
-3.5845,-79.8973,59.178,4.4,3
45.2233,-130.0989,10.0,3.6,1
52.7405,161.1469,10.0,4.1,2
54.5477,-160.0832,33.975,2.6,1
52.811,160.611,10.0,5.1,2
54.5186,-159.8083,21.481,2.9,1
27.4166,52.5515,10.0,4.4,2
-25.9624,-177.1884,113.105,4.6,3
27.338,52.482,10.0,4.2,2
54.5749,-160.3648,11.945,2.6,1
52.3946,-174.4804,159.899,2.9,1
51.745,-173.119,32.071,3.0,1
-7.008,130.6568,73.928,4.3,3
18.6105,-66.765166666667,17.23,2.97,1
31.708,-104.171,6.0999,3.8,1
36.5334,70.122,219.942,4.2,2
31.703,-104.172,6.1383,3.9,1
60.0527,-152.4255,99.3,2.5,1
27.5462,52.5287,10.0,4.2,2
18.027166666667,-66.7435,16.89,3.28,1
17.925833333333,-66.870666666667,14.95,2.52,1
15.2311,146.0652,62.592,4.5,2
18.7597,145.6392,149.037,4.2,2
-17.4618,-177.5031,394.174,4.6,0
27.4606,52.5881,10.0,4.4,2
54.5483,-159.83,35.0,2.7,1
40.280666666667,-124.551,10.01,2.73,1
12.4243,123.6545,10.0,4.4,2
11.6265,42.7636,10.0,4.5,3
27.4785,52.6021,10.0,4.5,2
19.5808,-67.2511,18.0,3.6,1
-3.1678,130.7028,22.49,4.8,3
27.4384,52.5615,10.0,4.2,2
27.4499,52.605,10.0,4.4,2
-58.69,-25.8509,61.44,4.4,3
27.3994,52.6368,10.0,4.5,2
54.4999,-159.8172,27.695,2.7,1
27.483,52.6537,10.0,5.0,2
18.033166666667,-66.75,16.1,2.8,1
53.0958,159.8413,60.141,4.9,2
42.3044,143.0558,57.999,5.2,2
18.026833333333,-66.738833333333,17.55,2.66,1
0.4033,123.5481,243.0,4.4,3
-57.3384,-67.3971,10.0,4.3,3
-5.3847,151.6376,113.89,4.1,3
54.4434,-160.0661,10.0,3.1,1
-6.5702,149.0854,56.726,4.6,3
52.2,-170.4212,46.445,4.0,1
-37.7041,178.42,35.0,4.8,3
53.476,-166.9213,67.592,2.5,1
0.1473,126.7177,68.024,4.1,3
64.5425,-17.2733,10.0,5.3,2
53.7555,-166.2418,87.345,3.1,1
54.0969,-166.602,83.0,5.3,2
29.1179,129.1083,10.0,4.2,2
54.5306,-159.8912,35.0,3.1,1
60.822,-146.2021,15.0,2.6,1
-7.6194,148.3235,35.0,4.1,3
-19.8222,-177.3193,533.934,3.8,0
13.7808,120.7068,184.79,4.4,3
51.8763,152.8394,413.902,4.3,0
51.3745,175.213,10.0,4.1,2
51.2845,-176.3784,35.0,2.5,1
58.2259,-151.4894,30.2,3.2,1
21.7329,95.7478,10.0,4.0,2
52.3241,-176.4393,225.754,2.5,1
53.7886,-164.1205,35.0,3.4,1
37.9443,141.6335,74.803,4.3,2
18.847666666667,-64.7135,6.66,3.36,1
54.3275,-160.2117,35.0,2.5,1
54.251,-160.3162,35.0,2.5,1
54.4714,-160.222,35.0,2.8,1
49.9239,-178.3072,10.0,2.9,1
18.866,145.0601,620.987,4.0,0
19.284833333333,-155.20533333333,8.72,2.61,1
59.5922,-153.2633,107.0,4.0,1
-32.7859,-71.9664,15.58,3.9,3
54.2905,-161.4298,13.446,2.6,1
54.5397,-159.8952,37.57,3.4,1
14.507,53.6755,10.0,4.4,3
-7.4124,130.6464,22.162,4.3,3
38.3902,119.3497,10.0,4.5,2
48.6975,154.8069,71.578,4.2,2
-58.9949,-25.6535,35.0,4.3,3
-29.2807,-71.833,18.954,4.6,3
-8.8331,-74.659,129.228,4.4,3
54.5363,-160.5734,12.335,2.5,1
-60.1114,-18.6513,10.0,5.2,3
-60.0878,-18.745,10.0,5.6,3
17.925333333333,-66.856166666667,12.35,2.85,1
-17.9396,168.104,35.0,4.2,3
33.8262,79.4981,10.0,4.3,2
54.5237,-159.8277,18.18,2.9,1
-3.4009,146.2897,10.0,4.5,3
27.3931,52.5727,10.0,4.2,2
57.0068,-145.7694,10.0,2.6,1
-20.7057,-68.7581,128.91,4.5,3
-1.609,-77.9864,171.439,4.1,3
31.71,-104.177,6.4075,2.9,1
54.5366,-160.3326,29.566,2.6,1
27.4113,52.5321,10.0,4.1,2
3.0275,126.9067,10.0,4.2,3
40.403,-125.33333333333,10.0,4.2,1
-35.4292,-71.2382,99.625,4.2,3
51.7505,-177.8295,83.815,4.0,1
18.2307,-102.2938,56.13,4.2,3
-26.811,-71.2979,22.971,4.1,3
51.5824,-173.8195,40.436,4.2,1
18.5916,-64.8988,100.0,3.63,1
54.566,-160.2244,12.267,3.1,1
9.4941,-40.9517,10.0,4.4,3
22.7272,95.9849,10.0,4.1,2
51.2059,-178.2725,35.0,2.6,1
-20.9565,-70.5112,29.639,4.3,3
51.3561,-176.6699,35.0,3.9,1
-26.8262,-71.0132,22.223,4.7,3
51.8623,-170.7921,9.563,2.7,1
39.085,-98.8802,5.0,3.0,1
54.4928,-160.0963,21.098,2.7,1
54.4509,-160.0043,28.714,3.0,1
0.5086,121.2234,92.951,4.3,3
-29.7222,-176.6496,10.0,4.6,3
54.4598,-160.0165,14.178,2.7,1
12.4439,-88.7541,35.0,4.8,3
-5.697,124.2715,609.233,5.3,0
-59.7085,-22.5681,15.076,4.6,3
-31.2815,118.021,10.0,4.1,3
54.4167,-159.7485,35.0,2.9,1
17.951333333333,-67.019333333333,4.69,2.62,1
54.6417,-160.4641,35.0,3.2,1
54.4936,-160.1299,35.0,3.1,1
18.4405,-68.8031,123.0,4.24,3
-8.229,117.9632,10.0,4.4,3
19.337666666667,-66.3095,14.64,3.21,1
40.5063,143.5264,35.0,4.1,2
-23.8735,-179.9338,530.336,4.2,0
52.0667,178.2398,135.161,5.1,2
60.2109,-151.0392,62.1,2.6,1
43.1974,-127.1698,10.0,2.5,1
53.2505,161.1095,35.0,4.0,2
54.474,-159.8463,35.973,3.2,1
-57.7122,157.7679,10.0,5.0,3
3.0339,128.068,73.673,4.0,3
52.9578,161.2303,10.0,4.4,2
52.3235,160.747,10.0,5.0,2
53.0284,161.3239,22.407,4.0,2
-21.3156,-67.2314,177.186,4.4,3
54.5799,-160.2149,21.943,2.8,1
0.597,119.0077,10.0,4.2,3
54.4947,-159.6986,26.236,3.0,1
52.2406,-173.6562,11.667,3.0,1
10.6993,-85.2721,16.868,4.3,3
-4.5746,-12.581,10.0,4.6,3
-57.6512,157.7609,10.0,4.7,3
-24.2597,179.3171,532.852,4.6,0
27.3722,52.6542,10.0,4.5,2
52.9529,161.2282,9.54,4.5,2
-57.7718,157.7252,17.0,6.2,3
52.0199,-169.62,18.055,2.7,1
53.177,161.0048,10.0,4.1,2
-6.4762,106.6644,166.82,4.4,3
54.5546,-159.7697,35.0,2.8,1
54.3408,-159.7172,10.0,2.8,1
54.5427,-159.9342,35.0,2.8,1
52.9886,161.1133,10.0,4.3,2
45.865,-112.3373,12.219,2.7,1
54.5363,-160.4349,26.495,3.4,1
52.4048,160.6361,11.326,4.5,2
40.439333333333,-124.73033333333,22.09,2.82,1
52.4182,-173.9835,158.962,2.6,1
54.5873,-160.1251,10.0,3.0,1
63.1705,-147.6927,5.9,2.7,1
54.4088,-159.7717,33.723,2.7,1
53.1568,161.0584,10.0,4.2,2
36.3415,-120.58666666667,10.97,2.52,1
17.893666666667,-66.862,14.42,2.87,1
9.2305,93.9309,10.0,4.5,3
27.5112,52.4805,10.0,4.1,2
18.5015,-68.430166666667,62.16,3.39,1
17.339,-68.5256,9.762,2.7,1
40.419166666667,-124.68416666667,23.25,2.81,1
28.66,-98.237,5.1008,2.5,1
27.4676,52.5955,10.0,4.9,2
54.5425,-160.1993,35.0,2.6,1
29.4902,129.073,10.0,4.5,2
52.3105,160.8878,10.0,4.4,2
54.4232,-160.2156,11.169,2.7,1
-6.4244,103.6124,35.0,4.7,3
-5.7317,148.9108,152.01,4.4,3
54.445,-159.9992,35.0,2.7,1
35.0886667,-119.0433333,12.68,2.87,1
54.6045,-160.3919,16.044,2.7,1
-58.924,-26.18,104.768,4.2,3
51.6496,-173.7224,35.0,2.5,1
54.5009,-159.8969,33.536,2.9,1
52.7232,-169.4299,51.683,4.1,1
54.499,-159.7207,22.69,2.7,1
54.4964,-159.8493,36.422,3.9,1
52.4376,160.9047,23.423,5.0,2
-0.3955,131.5362,10.0,5.6,3
54.4914,-160.3283,10.0,2.7,1
53.2985,161.1212,10.0,4.3,2
54.5694,-160.008,21.729,3.1,1
54.604,-160.5499,15.606,2.8,1
51.6717,178.3992,89.851,5.3,2
-11.8144,166.2909,82.143,4.2,3
53.9563,-163.1668,35.0,2.5,1
54.5715,-160.4228,35.0,2.9,1
54.5659,-160.2453,35.0,3.2,1
32.9053,76.1506,10.0,4.2,2
53.3887,-164.994,35.0,2.9,1
54.6926,-160.0604,17.957,2.7,1
53.2613,-168.8849,106.171,4.0,1
19.262166666667,-155.3825,31.43,2.99,1
33.9226667,-116.9106667,13.48,2.91,1
-48.9486,123.5658,10.0,4.6,3
54.4994,-160.164,39.79,3.8,1
52.6512,160.3204,10.0,5.0,2
2.0269,126.8751,88.157,4.8,3
-24.0586,-111.5597,10.0,4.4,3
54.5004,-160.4264,15.788,3.0,1
53.0606,161.3161,10.0,4.3,2
18.396,-64.7526,8.0,3.35,1
-7.1704,129.5056,10.0,4.4,3
2.0241,126.873,80.0,5.8,3
38.8638,142.1082,59.11,4.3,2
51.6989,-179.0893,10.0,2.7,1
13.3807,145.5516,74.932,4.4,2
54.0905,-164.027,26.547,2.8,1
33.9221667,-116.9116667,13.09,2.89,1
54.3838,-159.6087,12.008,2.8,1
27.1252,140.1384,478.222,4.3,0
-3.4946,128.7097,33.74,4.1,3
54.5292,-159.6017,28.677,3.1,1
47.0627,152.8241,67.469,4.2,2
28.0576,142.4236,22.272,4.3,2
32.2245,-116.5705,15.65,2.6,1
54.5337,-159.8648,32.554,3.4,1
52.9794,161.2571,10.0,4.2,2
38.2331,103.8304,10.0,4.7,2
59.881,-153.5182,145.4,2.5,1
-6.1896,142.4347,10.0,4.8,3
-2.7821,102.3375,170.385,4.4,3
51.4863,-179.3299,69.978,2.8,1
63.1206,-151.5183,15.0,2.5,1
54.5195,-159.8891,35.0,3.0,1
36.4749,70.3066,196.984,4.3,2
12.6857,144.5652,26.72,4.4,2
54.4224,-159.8954,22.739,2.8,1
53.0078,161.1149,10.0,4.3,2
9.2266,93.6356,132.895,4.9,3
-55.3251,146.4375,10.0,5.7,3
47.656,-70.0054,17.329,2.6,1
38.4652,-116.4884,4.2,2.5,1
-55.4066,146.5854,10.0,6.2,3
52.6158,160.694,10.0,5.0,2
59.6676,-151.6329,61.4,3.6,1
40.1638,-117.7186,6.5,3.1,1
52.1189,-174.3961,8.393,3.1,1
17.7236,-61.5323,35.0,4.3,3
18.8435,145.4266,246.909,5.3,3
15.179,-45.7693,10.0,4.8,3
36.6145,140.7705,78.872,4.3,2
-21.4558,169.8375,35.0,4.7,3
19.4891,-64.6718,41.0,3.85,1
34.461,62.0597,10.0,4.1,2
54.5127,-159.8963,37.645,3.6,1
-18.7994,-177.669,621.184,4.2,0
-18.7756,-177.8364,611.056,4.3,0
18.840166666667,-66.857833333333,17.19,3.1,1
54.5893,-159.9816,28.334,2.9,1
53.0062,161.3204,10.0,4.2,2
51.2407,-176.2763,35.0,2.5,1
54.5496,-159.8663,10.0,3.1,1
54.5541,-159.9971,35.16,3.9,1
8.9885,126.2206,69.615,4.8,3
52.762,160.1217,41.532,4.1,2
52.9891,161.1981,10.0,4.1,2
-5.3112,103.3402,42.754,4.4,3
54.6269,-160.0147,30.133,3.0,1
5.7949,126.383,104.85,4.4,3
18.6925,144.8485,10.0,4.2,2
54.5028,-159.8181,31.645,3.0,1
-38.3677,178.6045,10.0,4.9,3
